,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Zr,-0.010054731687178485,0.0004637342226181812,0.0225111558887613,0.1799724347945239,-0.02511159876872904,-0.10315149360308468,0.1789562631016631,0.04784743407365535,-0.002890102552826755,0.05432228879531683,-0.026570720011844316,-0.09445142310778629,-0.005270384414764684,-0.21425995627083402,-0.12965665923917552,0.0276401014661772,-0.14154169962058621,0.08526714049241141,-0.1992862784384062,-0.20093984018814362,0.09862595408281667,-0.09020306452068969,-0.07242659902058662,-0.1218248730144558,-0.06514165733891134,0.030062528851242096,-0.08057572343615463,0.05085065149319387,-0.027175710184361816,-0.03264598929144115,-0.11952033063822692,0.2381185274919336,-0.03080532911284974,-0.15255090783371134,0.07335859742009901,-0.16772491096192788,1.4840401003930054e-05,-0.17876431630980424,-0.11540151792753672,-0.02520537973436912,0.04946138935210381,0.07085347835750924,0.013255177647873002,0.0736428824084982,-0.08884579034966636,-0.014769767411473907,-0.11545730461876885,0.1439052402035627,0.03170648887200061,-0.20385310571318588,0.04080916396610593,0.008752348688942528,-0.0426506204803853,0.017243938816983786,0.14022289792922613,0.06124863480782166,-0.07308759637404955,-0.04608874095897817,0.02218303055357511,0.1358666614642614,-0.0999271097753239,0.07869385604746494,-0.20168780086532764,-0.14950404657080993,0.09976317673650686,0.16483971117884777,-0.012224798186618643,0.0974837546391253,0.056691106771144244,-0.07606544933339646,0.1057986234475867,0.19577111235817704,0.04005861363928658,0.10815652941287979,-0.2659439316292596,0.0671669530014872,-0.041575361960656164,-0.0118925258492984,-0.017706210235440598,-0.16598669996757742,-0.07547676692846778,0.12166328779326571,0.10297277154454854,-0.04086190496734293,-0.04125639476991539,-0.0787077258684593,0.13416364394185495,-0.02858406892405236,0.01962986458242414,0.05203420655962353,-0.02011281546363994,0.0819054104319172,-0.02975934591809927,-0.06198897925229874,-0.07667869978435465,-0.15742832469239876,-0.029236077932040798,0.11713272261507972,-0.027808383896490076,0.018122125971505487,-0.13106357002265281,-0.09129123480063431,-0.034569187113313415,-0.0410275879566245,-0.025541637920916245,0.10006073297400525,0.23969435976014622,0.06340352401610036,0.0027722004586265905,-0.06143671396569107,-0.22255650179804387,0.0071606594884143365,0.033312356670720425,0.13774564101050624,-0.019641756558699767,0.03805919549952047,-0.01734838978630191,-0.052304111811159265,0.13537128516404562,0.1407028986727223,0.0683051686867931,-0.04406487085412764,0.2220327508199859,-0.07460043381559503,0.004078629708590374,0.20636175870387882,-0.11631186778555866,-0.03216704620646081
锆,-0.03226798388421358,-0.025083301645504735,0.1328194141849058,0.055623000940065996,0.04558877720816076,0.2165002344901084,-0.0643518230380143,0.09278401280812372,0.005701312489708451,0.026859227886325693,0.15284684264125317,0.05078357562896238,0.0538296079049633,0.10725073373098022,-0.03649527295428853,-0.08392096673390065,-0.10448091940210336,-0.19663565893760018,0.20562071299403223,-0.11032083657216832,-0.022125362358577202,-0.02768132998889207,0.030740669780910074,0.08157372125392968,0.08604734883597454,-0.05830774385689385,-0.01671217137864115,0.028257995048829965,-0.02486911261835471,0.16073455760199928,0.04909749516382514,0.07348777860498175,0.06628812686674128,0.1173473857485325,0.018102155870370697,-0.12968319479558466,0.039968795175264166,-0.0651356893791829,-0.05286166817497569,0.05863640187550933,0.12382830714336357,0.002127157673606165,0.03088330125989638,0.1702214944635238,0.02407531794885683,0.2601683114180395,0.05655096456315442,-0.17607627591558178,0.07533416211045325,0.03811583848827778,0.12897527540827455,0.06731813512699585,-0.013845598398377382,-0.12242982362893658,-0.02090232572860253,-0.08505204542093002,-0.05805234498047227,0.058857840442060966,0.16699045043514063,0.03946715298229811,-0.11958830620351844,0.04446026682201407,0.11966314866456512,-0.060978290431938226,-0.01340171666729177,0.0014688194729197094,-0.07848983130822401,0.0648280433843859,-0.012094814860778158,0.041953244390702776,-0.08874921778021001,-0.043745830032341046,0.07223813578277714,-0.0372833152091767,0.1726963851233405,-0.03996361856146024,0.022468472575188594,0.093259083187309,-0.14183657329330318,-0.1760808811980776,-0.1525656314570095,0.1262584103427182,-0.05518581458924468,0.2558199285668252,-0.05642475986573886,0.018455130319703698,0.15421099525678758,0.2006092888159123,0.2061503576636398,0.12083662305931425,0.10240625258114625,0.05925269492011831,0.07783610761666378,-0.055118571632853344,-0.08181988834223072,-0.0003374457410952052,-0.017018462252492844,-0.04532280493272752,0.06963874474567154,0.09553052085705108,0.008840688629184737,0.1477530081055262,-0.1141689114133505,-0.019365945927971813,-0.0716822320602805,-0.18665366170730602,-0.008268068584269926,-0.012174750838328354,0.15134497432421312,0.06308116845547776,-0.1024186824329205,0.18540925663341884,0.1221033695525353,0.05820977034686158,-0.022648409884983192,-0.09594392367234798,-0.037220677607105304,0.10887486197041861,0.1884586305934609,0.1543243528272189,-0.04888494217862741,-0.11196174332890113,0.014088624691120395,-0.17684393655628516,0.03231677141847815,-0.014760258629866869,-0.046603650186824226,-0.15947030672667956
Sn,0.08398909305184993,-0.055771063818405284,0.06816077950591613,0.05130661903299573,0.048681912817760895,-0.04903240772875274,0.160714478542964,0.06126098721588782,0.010353940157175542,-0.08761931771127247,-0.047172286397541674,-0.051863913231910586,0.0015144077770192707,-0.10501669718399816,-0.21685825619409185,-0.017638944062314206,-0.0834704725981382,0.0945006958863032,-0.12416186179099636,-0.1778788150897171,0.20136837226602533,-0.0013115646321480469,-0.07049404686504555,-0.1694400693445092,-0.035119139760115214,0.05298047004831607,-0.14906089040187803,-0.10814299765627985,-0.033902709705028844,-0.09018540947652648,-0.16103760112906026,0.04361152220168674,0.03934932053609367,-0.09934022037534172,0.07097167217470633,-0.052633146848964155,0.052752593651629175,-0.11515201025188174,-0.2024553784981929,0.017958592389214177,-0.006989010747859681,0.00566771152622369,-0.023995620927157922,0.0012203123042246605,-0.14557400497964781,-0.04081406392547508,-0.010891870439034043,0.21345865649104867,0.018596996192539923,-0.22335515056959235,0.04471257770529994,-0.07862222939860883,0.00640583839123092,0.047006726936825165,0.07482113385589559,0.06956222585406396,-0.048000881148681805,-0.038808586746695725,0.0010430021338372758,0.18082210859341247,-0.0907259158176165,-0.016787593964732034,-0.0780181898200913,-0.20118741792892075,0.10526560730971606,0.08286861908305981,0.03393812688366674,0.05222073919325361,0.07080205409720644,-0.009220322145776796,0.07921138683248163,0.16636948905850205,-0.015147651057480126,0.12764338676465845,-0.18842277586811926,0.04721548942914022,-0.04314859685468268,0.003367711705054753,-0.03063076250577454,-0.24626006633339564,-0.09414740189223944,0.011565765178148758,0.14365365327932697,-0.0396724354443298,-0.0332840480743446,-0.023830808175163972,0.08199660079254843,0.022965327146982455,-0.02746814693094471,0.11495525145776408,0.016023464908964048,0.07340795634276848,-0.11984860944201252,-0.1050264778803881,-0.005897331711039608,-0.117452568631234,0.05848020396179068,0.019672554900386142,0.07085808295883363,-0.04766463806675558,-0.09377361234468116,-0.044001677026013056,-0.06468898988664383,-0.05060121155627383,0.00435323476759877,0.05825372364480015,0.19268251122386296,0.01556312719734235,0.14517363871579836,0.05176824068319193,-0.15573577678062855,0.0029385703652477255,0.056380881023936104,0.27222395006810124,-0.017925858839410468,0.014976517970065497,-0.007517043853658742,-0.27538909055585603,0.12481232341638415,0.050769499263159434,0.15873669461844891,-0.08997154193888618,0.08083126011686184,-0.142679113985634,0.00637965512690182,0.24271593336662117,-0.08450626429609456,-0.00873779140486381
锡,0.12969945465611094,-0.0022868062298882124,-0.09993022322949108,-0.050477492122821745,0.08406200265045531,0.054673356820137936,-0.023893209916969433,-0.03668244118146876,-0.03917581490438219,-0.09224101844985026,0.16153756894694418,-0.03223204692113399,0.12171585208254965,0.15213160519224514,0.09983108981479605,-0.043162031271804846,0.04037300903366095,-0.0024195606390916167,-0.09037018607301282,0.0324359281721603,-0.11790397911598026,0.11876793884615638,-0.04646172972983931,0.02011596558728393,0.02832878715461422,-0.025890497370407734,0.058669380147527476,-0.04749036566225245,0.08712972974572442,-0.13459796802467486,0.012637957954641184,0.19389289990582848,-0.10003313246055748,-0.06777449705248516,0.0513907849658915,0.017958178193959794,0.03506300992735592,0.04891871301476636,0.063472146856177,0.11096998419562232,0.040981865692851255,-0.024125765461854246,0.06725737012027314,0.18998819348952156,-0.013263374638257356,-0.09745293046706416,0.11070806692869728,-0.012038116395359824,-0.21726695460140363,0.08474216771504217,-0.05353281859539227,-0.009053328230416078,0.03319803305690146,0.019049967977906642,0.07094518171390395,-0.043548637056984335,0.051310579817608275,-0.02595466775839172,0.0738810480887503,0.061536748401305345,-0.09354387020445953,0.10859821161750323,-0.053596344511404805,0.08080577982811452,0.03672873134013407,0.18381836767951226,-0.022346598237185215,-0.03493167961181975,-0.001941960588773261,-0.030317978283427544,0.079994190194205,-0.1616310608436588,-0.10536824191463541,-0.10678029215791932,0.09503075919735758,0.17106133725819253,-0.01044492185374715,-0.016882172319001063,0.007005216311318139,0.11618783026081905,-0.09273531341905741,0.023836898273478513,0.09751976297824298,0.050109416993984524,0.01895816165987434,0.10010460925671412,-0.27032322929992375,0.06778753195309077,-0.06540756831274239,-0.1830632896856457,0.051120259952498075,0.13736585451629577,-0.013744851462769186,0.09528745472029389,0.16122782579886455,0.13149144535840473,0.1639964529371393,0.07421274910718922,0.0075433638901592805,-0.16019658118971686,-0.02460624881299486,-0.08432465953161918,0.21709427174978138,-0.01758858124323366,0.012320480678448568,0.055148537604046755,0.004360244637245373,0.1695051040430753,-0.062264936173445196,0.019460745523724274,-0.07424705856980483,-0.1320022511220706,-0.061176909090528545,-0.0037036797048412024,-0.042930222451726,-0.0692420979873856,-0.1406317463671834,-0.008310557262869478,-0.15047203740310022,0.07600559636896026,0.008243975293450329,-0.14575514994649305,-0.030920907704986345,-0.07521564055905833,0.031917451041918045,0.13404504460231445,-0.18751724696457447,0.011502607914741718
Fe,0.010127325716394998,-0.012126025305711127,-0.0034822359612625142,0.1873777247370383,0.002528221549672506,0.0013765553564604877,0.1580022331185862,0.09748211745473043,0.03326951682193461,0.04000129150649577,-0.039409510095742,-0.10087929031609619,-0.019216820923313206,-0.18643735981111442,-0.11729510591620793,-0.0690427941366759,-0.11307893849904858,0.011080471034308655,-0.11754024109433725,-0.12648179734808807,0.07170199463322319,0.04146934878468281,-0.026518294437680643,-0.1063796443494386,-0.11793820232221207,0.04453426549829752,-0.08150212735150542,0.05677990543486203,-0.10978529508187011,-0.016691965499423828,-0.11932347045965915,0.1725896556960845,0.05012093257397291,-0.06593599654205294,0.08301363833734057,-0.17082469379324433,0.05316574510918522,-0.1949979505030763,-0.24883438480136424,0.05881761490273826,0.07263501630605644,0.07725939051815067,-0.06632835418096429,-0.1889455602187289,-0.1338980061194835,-0.05740623700537222,-0.13059745847630136,0.056787245328561255,0.17212271614284122,-0.19158454624396357,0.06895634575829031,-0.07104121941005084,-0.17220734497325374,0.05265471654429152,0.08981972423528985,0.07313409997820128,-0.08965379409758348,-0.017707824002839632,0.025620495577666068,0.03435420431486773,-0.023608184206432053,-0.11603448543250287,-0.21315137026481284,-0.08266163767298869,0.10660359584618764,0.13275423460338048,-0.07697343739578699,0.06495774275549865,0.023026265120438212,-0.1443066738892181,-0.0008118723503202502,0.18642017355543092,0.06778266430346566,0.1354926279484731,-0.22415009269316954,-0.013512753091850987,0.0416772688794977,-0.0700981557829608,0.024543358488948737,-0.21114451237207477,0.04405351170544052,-0.008010525265821265,0.17916971935224318,-0.06580239499219141,-0.08876463418980196,-0.05936839901641414,0.049256556545501776,0.03217016267063487,-0.05610843148279496,0.06338875573167208,0.013933012219447167,0.13676422653390075,-0.0240298785853668,-0.08529738075116688,0.004227809716322785,-0.20566831616870457,0.05900482211334436,0.05709246645313237,-0.09505449891887913,-0.01880975101104421,-0.16496187987305722,-0.08000279517330466,0.03327116488227333,-0.11291168395403285,-0.05644741762250341,0.044189832681708514,0.22289807743597384,0.01037535198267755,0.08407356635573905,0.019104191521587807,-0.30078768751647567,-0.029124735720272105,-0.02206908397348231,0.27029225891999975,-0.15047694929681785,0.15760521966924734,0.023080127774186172,-0.10942396356606866,0.17336066727245936,0.19237600590930864,0.12264052693372486,-0.043498090655892885,0.14681393231682904,-0.1472613939475755,0.034895937179781976,0.17773996299527076,-0.1334043374980437,-0.12415757117742635
铁,-0.19792998103757878,0.07479102561175338,-0.10727430257398066,0.023924686411114955,0.20740826697499737,-0.09193845915864235,-0.253028752274633,-0.028600422188011083,0.11009596349985712,0.1958347454220594,-0.1229549594452417,0.04966992232365217,-0.04653104567800534,-0.010594835430413566,0.26443433470170347,-0.15029703283951534,0.025373966149457347,0.04676931717654332,0.10857863249393472,0.009798315347089545,0.030805053950410236,-0.039164856742179115,0.026912694124510736,-0.03431922754974105,0.062157188985605086,-0.0369610336043634,0.03771003939021865,-0.0029262813684978357,0.11260502507721681,-0.005139372358848624,-0.17730324682068815,0.12619215007139917,-0.09057323008626189,-0.06537663386488199,-0.059566129404349216,0.13744380931708175,-0.21356742139786955,0.3137748533659994,0.10560568090660519,0.022323891412915967,-0.005489400061628639,0.028555407485765696,0.052112242837933836,0.0645215585950057,0.05556044660034485,0.008958068125524882,-0.019733842030732612,-0.01512732836535117,-0.019490828035268103,0.11337700968670646,0.05935567222808619,-0.29403886346642805,0.0655900776529761,0.019473619471877486,-0.0018708756445897418,-0.038851845308888584,0.11241127199860135,0.0947526462122858,-0.07728776678236092,0.040705228712453516,-0.0971656734541286,-0.13796181647889305,-0.06267172245899652,0.08623934723827588,0.09531250453760867,0.0513085420097293,0.07250957868479972,0.05161782871149584,-0.06414815952229523,0.04319225446739407,0.08004095252276823,0.07542913298135744,0.1188913371474643,0.07083038472010637,0.03514482075415829,0.10701502383164274,-0.0026521259249060064,-0.08818746512277179,-0.016306696394376388,-0.07449026448064491,-0.06751782749743816,-0.014451867071551784,-0.07924199209999613,-0.03079615296390403,-0.18936146669537857,0.021329370737293858,0.00012054753622242369,-0.08170886310681907,0.06592456684324051,0.09375701376265584,-0.16075598643689742,-0.07627247785662143,-0.07691423497872983,-0.09399031011088647,0.08294748419317485,-0.019382613877280352,-0.026451484131061076,-0.20038623644067535,0.06354180302092265,-0.12392583948534726,0.005993263026632826,0.02773769379581917,0.1360658595838651,-0.13088203991191122,-0.30195121558208254,0.018384954475369485,0.18005111815108538,0.12389463529394373,0.02096594152746258,-0.04916361856320474,0.08071225966373104,-0.09735461997044687,0.04763577693562193,0.05054701591666269,0.10602099074988798,0.27596600389110776,0.039241596717876706,-0.05089636257074988,-0.002557431219199444,-0.17690759048891183,-0.06947131310890582,-0.040928243811310404,-0.052408839793459255,0.0152354872033722,-0.08224199323822007,0.11210306673244715,2.0706491819709387e-05,-0.0009300321138614418
Cr,0.0458778427668721,-0.09805980897843782,0.07431468001725479,0.15048645523868545,-0.01606857255299921,-0.049520274195917674,0.3117643000597643,0.14474926792430653,-0.10917456359773135,0.06589940872994138,-0.0767420764281124,-0.09729696169239639,-0.04280737639959334,-0.1697171899278171,-0.206560795004782,-0.007837451722837063,-0.05159400130692043,0.10012045252009988,-0.13342174585582628,-0.11746208959892865,0.17818758772427046,-0.046286538803851814,-0.03183577740085137,-0.06199878533254702,-0.04306347866591558,0.04289064650657351,-0.15620315833362666,-0.023394421491542493,-0.08853635771648602,-0.03537044434882753,-0.11338166156380713,0.18473557801837465,-0.0857749818772184,-0.16177346401908366,0.11580005362416268,-0.09189483898320752,0.0012925212311322223,-0.24685522784182523,-0.18418878246614362,0.0010227112898466457,0.10607258258180562,0.06354911268621329,-0.03639141501292251,-0.08778499085816807,-0.13446001714342606,-0.11316116937076334,-0.07197650903903888,0.17197602714374344,0.07571760038513455,-0.16840529992370082,-0.031187553116156647,-0.02793839966809871,-0.014559335491219558,0.04238594559581001,0.17065565674893085,0.1577652763875302,-0.0007351107150901787,-0.015659081258553812,0.062495928130657005,0.16826387712879043,-0.025547726931080216,-0.04362760305589235,-0.1330606392269959,-0.10769291471938013,0.016724511142108864,0.12846105708887265,0.04762634375347931,-0.00920940276906164,0.11288770759448917,-0.008393264525354452,0.013151329759317577,0.1809731980401874,-0.0034252175656788223,0.2179638840033348,-0.2128403532704774,0.012186714278371924,0.03806782749702596,-0.04018212772874913,0.013317706179455227,-0.23516548650858007,0.06543966467229057,0.08771434814630344,0.11080084627550325,-0.11855755217287636,-0.10013299183821119,-0.02845057205388837,0.10355050396751857,0.09553175220438062,-0.013480034267661263,0.09980519459898096,0.026050524965325905,0.02739956254273941,-0.07999023594508031,0.020238272335656456,-0.04178696173944807,-0.12119697638202452,0.013674611944150952,-0.025385065209103316,-0.005655857538059434,-0.008006341185881996,-0.17432146017811362,-0.05385009451936933,-0.08124461375197609,-0.0242654810439571,-0.030851359046002613,0.113042862937763,0.2650559826480985,0.013405483047096708,-0.024667397555091047,-0.11173948546328359,-0.26547897518124375,-0.07134312878985469,0.07494650236717787,0.25211544060987595,0.00024412972648714046,-0.08086631621339506,-0.06336949843138741,-0.07251381493963886,0.12862098707063135,0.06783303933439755,0.10734531263431082,-0.009148855172683143,0.1292273079167574,-0.1367166161463246,0.0683155553165923,0.3386510443446975,-0.20402144573402012,-0.022468622220836794
铬,-0.16076610271180589,0.018474057889572446,0.20236062192296395,0.0006799844559997769,-0.01900390350014945,-0.03574454228104272,-0.018039168176240784,0.13728484746765302,-0.22118619113295068,0.15334337012963256,-0.14239571524501451,-0.02666523292344148,-0.042924442029866186,0.05885532697707198,-0.15981243518837476,0.046217266608194287,0.20243096232868527,-0.13631740045928106,0.018970616761039567,-0.06619821777966091,0.04258872061930358,0.001914777741575206,-0.06414869090443097,0.0487872284871074,0.1804348109786743,-0.01909037917272987,0.07197579421481819,-0.12932729578711638,-0.09564363768180088,0.04724062778803774,0.1484116028535965,0.035561334878566,-0.03130580305231544,-7.085945766459172e-05,-0.12504077339697175,0.06045153263553668,0.08823330623234092,-0.04520903328330804,-0.047004214775950154,0.02658782296520485,-0.043671973604059555,-0.0066132614625822456,0.20997217891665154,-0.024702570074599667,-0.035834015202122226,-0.06475418056351592,0.07441919714999368,-0.0181224173218103,-0.0649373038321426,0.1321304032273012,0.14196030045136374,-0.06004235657387052,-0.18665399513606162,0.10075136898369222,-0.0684629825760004,0.07906255991627686,-0.19701038177118357,0.08925973382993092,-0.12111719292807813,0.07307641190665246,0.0014273067836434107,-0.0953939419396645,-0.04070363129267805,0.06863184569567009,0.010589445311523425,0.05844129804724843,0.19764405845154856,-0.15642416117110514,0.1617212574968624,0.010435593752321294,-0.08987840483231282,-0.133031362573899,-0.01891203907770335,0.09216501119244594,-0.012754912037753422,0.15111549302473476,-0.1451175690051559,-0.0012088947846054562,-0.1252393444413119,0.036363188262496786,0.08868873900973004,-0.04207617936810533,-0.26042138566271344,0.019894814679649455,0.043673855173350956,0.040429475496169764,0.12357821918221541,-0.10710536796490489,0.06802161054504495,0.11925075124779749,-0.17785875840065168,0.03196518259189773,-0.05041798310076715,-0.00815226731016459,0.034767648353833634,-0.048722856411355236,-0.06757080791616119,0.00341524174880246,-0.10872459388628027,-0.10858251288851856,0.06793732829565034,-0.11487940351586562,0.06663125009092119,0.04625912928539512,-0.17258067287905968,-0.06775646523356552,0.11941094030473726,-0.09811655311396816,-0.04644042623093877,0.04620608932518965,0.07833905092825955,-0.025153888604449573,-0.05975101946916416,0.14223698616985078,0.1738899663797579,0.09788580507817955,0.008531814256502407,-0.08082657216409264,-0.08304444065565653,0.05225141052657575,0.04183982208886838,0.14015985929464295,0.06504500925361392,-0.15030803017598182,0.10519476177229187,-0.0998060627314413,-0.038397127195235164,0.025020020625169448
Ni,0.04393130286317008,0.014512156192090514,0.03190022611033303,0.14985473409788003,0.01215519150094116,0.13223181435727402,0.19832309102084272,0.034340193013765445,-0.06813542269463038,0.03158529893940376,-0.13612392791274697,-0.06307748494209756,0.060837681247690664,-0.2550396304196195,-0.12006765069877368,-0.031840011869880364,-0.1379947781319943,0.024348251392635016,-0.010886317170069437,-0.10455297945823586,0.1470040596370628,-0.034461795896702785,0.010583273991375364,-0.16806299651846085,-0.159675747738469,0.11320115449772315,-0.10733310778226021,0.05747716509069406,-0.06295925648572594,-0.06592521501555708,-0.06946688527037823,0.10525808034117821,0.11250460242887184,-0.16749669281670984,0.03065617701795994,-0.14409732521642227,0.08529014574309442,-0.19524156242484486,-0.1946253946913662,0.08240304162477934,0.11039668933881511,0.04405857597981967,0.02422188381971797,0.08960772547019366,-0.03859745428493712,-0.10632018798963563,0.03513037254457886,0.1248706321098366,0.05931661976373361,-0.26091755711843984,0.0238891086700697,-0.0791494075584599,-0.026289259285930414,0.11472165390422705,-0.000624365301220467,0.09202626871140633,-0.027828677082551247,-0.04025518570079371,0.06957952539047463,0.11511278609359013,-0.03083441218689768,-0.032131646569796585,-0.1714625376073883,-0.17569716977931846,0.11672020796218567,0.13659691563302645,-0.014126624388394623,0.07915878767308479,0.020904160230725825,-0.012166385736105456,0.019377356457440056,0.08675042098151849,0.03359998486601351,0.1462205323881648,-0.26040471713233565,0.1625691657574979,0.007676678956291764,-0.015441551390650479,-0.04977009691136604,-0.2097403640776373,0.008509113476678869,-0.042057429540887474,0.1578316591299371,-0.04678746819512442,-0.07878498750994681,0.0016822405744585031,0.1082621375126335,0.10677870588379065,-0.10265549615640569,0.05812297167225301,0.013931094254301411,0.04340177436553491,-0.02239055928316793,0.08346745063286407,-0.04006111903740732,-0.12110044039952352,0.03383795149722397,-0.009573706277369858,-0.09052666822585473,-0.05874738749228295,-0.21113499325262802,0.04314057162641999,-0.04002693634883891,-0.09752369337452044,0.028329120072789385,-0.015682469461340554,0.15027538822082542,0.020861394745614947,0.07719348864345046,0.01763966068182269,-0.17946086440411005,0.0012544992168791297,0.026034813770441402,0.25640685650499134,-0.07073471021695904,0.03245869531501882,-0.05715560991641196,-0.11281367661691202,0.09024988437708999,0.20216238440782047,0.07710847551671911,-0.16115072379255335,0.1335704205597637,-0.11421716899733368,0.14235390668765321,0.18957294258406193,-0.17817503121425085,-0.01578792238872813
镍,-0.002355215087423812,-0.017435425790283586,0.02253079220409416,-0.03695269288333586,-0.01314725956716678,0.08260471714415063,-0.043676423723821745,-0.16065771007386795,0.17495839042054206,0.13814540786904866,-0.12922626951056188,0.06897078052451944,-0.050297477055134314,0.026348721533105957,0.029422412901349372,-0.0234407800316322,-0.07837656655863966,-0.06905410523162595,-0.09161919154812426,-0.08318222082304448,-0.006717829004935526,-0.07157599891107518,0.06820520657126199,0.14872461553359273,-0.0580053241370043,0.023940450053537708,0.049968511030293386,0.04720022709192744,0.007595526791608741,0.07426824183597223,0.048224895268065726,-0.12376624223272979,0.08691560643892732,0.08872908372667421,-0.07632861041785816,0.003793783544760203,0.06833289928110695,-0.02093138195793616,0.10729780477660118,0.2363872494619361,-0.07859860326349824,-0.1381044603153775,0.030381859560487574,0.07215625051261436,-0.0230866373844769,0.14532606633210343,-0.1338605799723249,0.06929186230316112,-0.060586082075889336,0.17193779062072967,0.19925153531681183,-0.0766656587783348,-0.05495571359085802,0.0859587886979802,-0.03871306497895147,-0.004541121793223822,0.0025388420542410183,-0.19196731561976565,-0.001383774609423725,-0.06897277740641738,-0.049312282239977204,0.1443632003468814,-0.12565068942792565,0.08132051867479773,-0.027896293033180853,-0.02797601684958344,0.07903718960517114,0.03400512945688904,0.0570612997219531,0.09681846605328612,-0.03313083831833227,-0.061223673450775035,-0.10851505265577982,-0.08254105299789552,0.29490944253087253,0.12446795807367868,-0.13510743662080213,-0.13224579567435701,0.04818660617184915,0.0547264797377967,0.054888383531736445,-0.025495579355369787,-0.012545426000290023,0.03278795241593574,0.008589300629333042,-0.22193003727475352,-0.022979963057519384,-0.08514064342603136,0.017521141890851206,0.29852590026034104,0.03674816654743044,-0.03135296861723979,0.09218015019772523,0.048268788720921274,0.04200944904518413,0.060685059321567106,0.20565435648295416,-0.11308884353259158,0.04736320768114545,-0.09263811299815385,0.05555126463422483,-0.09186865114860944,-0.04173668136050844,-0.029508991423790633,0.09758167193447091,0.09184544439424139,-0.12457173764463846,0.005493411099984873,-0.07095798547491726,-0.12585049106753346,-0.02170170504243704,-0.030848278845581972,0.24267164863455226,0.043295982536069616,-0.13776175007542374,-0.05647740041709423,0.10213832954293985,0.2088442772869925,-0.15859833122379585,-0.18799243851390451,0.18709651753717824,0.03896141773709039,-0.08682927318763665,0.05346290861224354,-0.26357477390168776,0.00033755065971609994,0.03278211728430853,0.09242701395378299
Ti-6Al-4V,-0.10138959522925378,0.008568716140335905,-0.09254246260595873,0.02553837556743171,-0.08953463223630242,-0.04081008391602206,-0.09958153947902292,0.0651136241823657,0.08584511166566654,-0.02346205699574138,0.003823799496002834,-0.1448591414633544,-0.02996766480067871,-0.005020461704174479,0.26207930910299754,-0.11119670257741637,0.14641772387524374,0.0996858773465808,0.02806364044901364,0.17586204841951336,0.03721054726068629,0.03891591956679288,-0.005312065301754535,0.12235688824186275,0.10964692338108838,-0.06256772874962124,-0.13192471945987674,-0.02029806373956571,-0.08000385643976465,-0.00635245746153551,0.12374381346841393,-0.045730165508679005,-0.004282338131157488,0.005802273480839523,0.08484308822052847,-0.22468893339846052,-0.06067002947652968,0.021128369227947273,0.12000789564268613,-0.04919024475062052,-0.1876552706041874,0.061971144596613625,-0.06353623888256293,-0.11896666590903614,-0.06243453897132241,-0.018452535765584956,-0.06047446645382128,-0.22055660570990693,0.08970661968871323,0.12748750412787221,0.06515219913395058,-0.11376856704248167,-0.0201491533947518,-0.0006521315229458063,0.05987943895619102,0.06683404887180809,-0.07341737987784958,0.008199555641356042,0.045728040461524115,0.14558223221467667,0.07045065398247231,0.07890566873755189,0.008382662792936094,0.1410459145203504,0.04097627959594974,-0.08610879101735705,0.1403369970125191,0.06979032725390276,-0.04430440211284823,-0.04794929673992434,0.02965755451407618,0.04631847952675847,0.019729226563120646,0.03113086734428849,0.16999573745763807,0.10715431522348857,0.019063559126502434,0.09413105807674833,-0.10325239035275396,0.0397927049946809,0.18093063497331102,-0.021804589539237387,-0.08476339286190848,-0.06520888885930608,-0.10896330373423885,-0.07847619081277035,-0.0370508098590029,-0.1405567019178642,0.0015618333949603048,0.09022771737866472,-0.09077561801469204,0.15192839236417688,0.051079208852759475,0.10305805856240574,-0.06578345538521371,0.08545252270666158,-0.10919339003953131,0.08902475008365088,0.01718393397935312,0.05532512199847837,-0.11755946056248517,-0.08950698422766047,0.05972282182533848,-0.09483480042242008,0.04632062920991231,-0.13671378064602457,0.08481742126666682,-0.12325233147685091,0.055229993767952325,0.06256309336460009,-0.0696771818429575,0.05820265670847269,0.026044226333355597,-0.05388418561927383,-0.10085546840762082,-0.19626256916725793,0.03496500472996937,-0.15648027713620552,0.009534419944130821,-0.026344821608224912,0.06791427754381955,-0.03020454994898642,-0.03294477863470914,0.07318707042882956,0.03350580290841176,0.03161559571827783,0.04692675898085263,-0.1535572123207106
